id,collection,type,city,street,severity,reportBy,confidence,eventId
235,alertas,JAM,Santiago,"San Francisco",0,"",0,alert_alert-1852430813/7d9c6de0-ed54-4dbf-8c8b-04e35a9d182f
236,atascos,NONE,"",Placer,0,"",0,jam_628014152
237,atascos,NONE,"","Av. Pedro Montt",0,"",0,jam_629843640
238,atascos,NONE,"",Franklin,0,"",0,jam_620452670
239,atascos,NONE,"","Bío Bío",0,"",0,jam_629998688
240,alertas,JAM,"Quinta Normal","Av. José Joaquín Pérez",0,"",0,alert_alert-1852609701/1cd52d45-5a34-4881-a1ff-9ff5c631a2a6
241,atascos,NONE,"","General Bustamante",0,"",0,jam_630482618
242,atascos,NONE,"","Av. José Joaquín Pérez",0,"",0,jam_630510010
243,atascos,NONE,"","Padre Miguel de Olivares",0,"",0,jam_630413022
244,atascos,NONE,"","Av. San Pablo",0,"",0,jam_630486598
245,atascos,NONE,"","Av. Independencia",0,"",0,jam_630424702
246,atascos,NONE,"","Autopista Central",0,"",0,jam_630432298
247,alertas,POLICE,Santiago,Miraflores,0,"",0,alert_alert-1852565696/1637ff32-26de-4294-b903-8a2def83c2b0
248,alertas,JAM,Santiago,"Padre Felipe Gómez de Vidaurre",0,"",0,alert_alert-1852590238/215debab-e375-4415-a640-4996019a3939
249,atascos,NONE,"",Toesca,0,"",0,jam_627568444
250,atascos,NONE,"",Gorbea,0,"",0,jam_614525386
251,alertas,HAZARD,"Estación Central",Uspallata,0,"",0,alert_alert-1852605117/8f41b7c2-b018-4a55-8910-c804d92e980d
252,alertas,HAZARD,"Estación Central",Uspallata,0,"",0,alert_alert-1852659302/96c65424-1b3e-4fb7-bd36-dbbba4141a01
253,atascos,NONE,"","Av. 5 de Abril",0,"",0,jam_630634128
254,atascos,NONE,"","Arturo Prat",0,"",0,jam_630602884
255,atascos,NONE,"","Autopista Central",0,"",0,jam_630560420
256,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_630614446
257,atascos,NONE,"","Coronel Robles",0,"",0,jam_630525356
258,atascos,NONE,"","Roberto Espinoza",0,"",0,jam_630653612
259,atascos,NONE,"","José Miguel Carrera",0,"",0,jam_630544810
260,atascos,NONE,"","Autopista Central",0,"",0,jam_628126760
261,atascos,NONE,"",Compu,0,"",0,jam_630556658
262,atascos,NONE,"","Av. Francisco Bilbao",0,"",0,jam_630122994
263,atascos,NONE,"",Progreso,0,"",0,jam_630560536
264,atascos,NONE,"","Sazié",0,"",0,jam_630521392
265,atascos,NONE,"",Grajales,0,"",0,jam_630564134
266,alertas,JAM,Santiago,"Unión Latinoamericana",0,"",0,alert_alert-1852669483/f8bd1005-2ca1-4dc4-b721-ca402aa2068b
267,alertas,POLICE,Santiago,Toesca,0,"",0,alert_alert-1854002097/5769bd28-8e1e-4438-8acc-846de2ef9e79
268,alertas,HAZARD,"","Av. Padre Alberto Hurtado",0,"",0,alert_alert-1854074873/bbc693fc-19b6-4db4-a1a7-11359578ddbc
269,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-1853980236/3206f75e-d3c7-460a-86b2-152b20f74fc0
270,alertas,POLICE,Santiago,Herrera,0,"",0,alert_alert-1853695471/1e4e6380-4228-42a0-b8b1-b07ab5f1c795
272,alertas,JAM,Santiago,Viel,0,"",0,alert_alert-1854093413/68cb6b7e-1b1c-45ba-a110-0ec728cf8314
273,alertas,POLICE,Santiago,Monjitas,0,"",0,alert_alert-1854191647/cb376581-d121-4c34-b17c-a1400c30edd0
274,alertas,POLICE,Santiago,"Pío Nono",0,"",0,alert_alert-1854024256/88bbe6b5-e7c1-4d83-8b7f-d12e5d3dca54
276,alertas,ROAD_CLOSED,"Estación Central","San Francisco de Borja",0,"",0,alert_alert-1854181360/2f0353c9-7e4a-4931-8532-7f674ef6f211
277,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854161725/9b342046-0307-4914-9879-72f61e7cc99e
279,alertas,JAM,Santiago,"Av. Presidente Balmaceda",0,"",0,alert_alert-1853965636/1534e240-a241-48f6-9201-33b263f74571
280,alertas,CHIT_CHAT,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-1854057089/caa8058a-af2f-4747-92cc-4472b331631a
288,alertas,POLICE,"Quinta Normal","Los Andes de Violeta Parra",0,"",0,alert_alert-1854153281/c6a0ef18-62d3-4f0a-a7c6-23ea674746b5
290,alertas,JAM,Santiago,Carmen,0,"",0,alert_alert-1854127705/aae0cf44-d586-4979-ae6d-fe58a7a96af5
291,alertas,HAZARD,Santiago,"Av. Presidente Balmaceda",0,"",0,alert_alert-1854163142/e36e41d6-e66a-45b2-9ea7-4c6413d1ef66
292,alertas,POLICE,Santiago,"Av. Santa Rosa",0,"",0,alert_alert-1854051500/0d0c03df-7e1b-4ead-abe1-ecc65638ab3e
293,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854023469/7a910dc9-c022-4dfd-91fb-b41d92d1d874
295,alertas,HAZARD,"Estación Central","Antártica",0,"",0,alert_alert-1853878202/84c02e1c-e86e-4ce8-8b73-bcbd5122671a
296,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854117687/b06afbed-322c-4480-9190-1e0344013c1b
297,alertas,HAZARD,Santiago,"Av. Ricardo Cumming",0,"",0,alert_alert-1853854704/0ebfc391-96a0-45ae-a18f-7e7e4946f8f6
300,alertas,POLICE,Santiago,"Manuel Antonio Tocornal",0,"",0,alert_alert-1854087314/f1927aab-d08a-4d56-a3d4-41a3a068ae26
301,alertas,POLICE,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1853914151/e6278c4c-5d3b-41a2-873a-54b5042a1a69
305,alertas,HAZARD,"Estación Central","San Alberto Hurtado",0,"",0,alert_alert-1854118948/25eb1e12-897f-4049-9487-cb4b8c1d948b
311,alertas,POLICE,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854074593/c00b8c38-e2d3-46eb-98e3-2d47928bc4ea
312,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-1854083292/ff0e4224-4f75-4155-bdec-f259866ce417
313,alertas,HAZARD,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854005707/66f7112b-3b3a-48bb-9995-c50c0bcfaa41
315,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-1854057484/caffd25b-c42a-48a0-b45d-3c0e04791ceb
316,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-1854197103/cb668a1e-a8c6-4e97-9481-54460bbc9679
319,alertas,JAM,Santiago,"Club Hípico",0,"",0,alert_alert-1853931138/e513a0cd-a817-40b3-a34f-6dcdb4cb9afa
325,alertas,POLICE,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854045271/2f6832b7-9346-4608-8d70-4e3910174548
328,alertas,JAM,Santiago,"Av. Portales",0,"",0,alert_alert-1854072849/708a70d8-4969-4cad-b618-36b1b1118ddc
329,alertas,HAZARD,Recoleta,Loreto,0,"",0,alert_alert-1854078747/010380be-9ff0-40df-a9b2-ce21dc89a7c4
333,alertas,JAM,"Lo Prado","Av. María Rozas Velásquez",0,"",0,alert_alert-1854064397/1ad00f1a-201e-4653-b9c7-49c91be7584b
334,alertas,HAZARD,Providencia,Seminario,0,"",0,alert_alert-1853980159/7f116713-27da-4d2e-9d16-284d7763c39e
335,alertas,HAZARD,Santiago,"Av. Almirante Blanco Encalada",0,"",0,alert_alert-1853950258/9bd82ef8-ea3a-414c-b1ca-1f99217a320b
336,alertas,JAM,Santiago,"Ismael Valdés Vergara",0,"",0,alert_alert-1854176680/fe81aae8-42e8-4d8c-8e89-309e7ca6a08d
338,alertas,POLICE,Santiago,Moneda,0,"",0,alert_alert-1854102443/7bb1add3-3ce8-4614-8f4c-95722a833b0a
339,alertas,POLICE,"Estación Central",Arica,0,"",0,alert_alert-1853925849/db657355-6a46-49fb-856c-7be35bdd2ee4
341,alertas,POLICE,Santiago,,0,"",0,alert_alert-1854078628/0b9ec135-63eb-4a9d-b95d-c4f5445e57b9
342,alertas,CHIT_CHAT,Santiago,Catedral,0,"",0,alert_alert-1853969890/0ad4af74-7df8-48ed-a8a3-c4cd5555894a
345,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854081598/614cca11-e3ae-4e62-bde0-8fe9cee177e9
346,alertas,HAZARD,Santiago,Matucana,0,"",0,alert_alert-1853900619/d67e3db3-2d57-46b8-9aa5-871d8ec39c9b
348,alertas,HAZARD,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-1853993701/d170a19c-9356-4cbe-952a-44ff7e1fd5fc
351,alertas,POLICE,Santiago,Gorbea,0,"",0,alert_alert-1853999194/7ed926ed-a836-4f5b-9554-9186a1bc263b
352,alertas,ROAD_CLOSED,Providencia,"Ramón Carnicer",0,"",0,alert_alert-1854141853/bc940dba-bf19-462c-98af-0b6bae5719b5
354,alertas,POLICE,Santiago,Catedral,0,"",0,alert_alert-1854041898/f5d7930c-835b-465d-a588-82049924d17d
356,alertas,JAM,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-1854151588/9b8cd8da-0269-4268-b73d-3b529b4c7eb4
363,alertas,HAZARD,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-1854171541/33c9d9d3-be05-469b-a723-ab52103e0ac3
365,alertas,HAZARD,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854182877/e0cc301c-4287-4504-bdfd-aaa4fa9d0ef7
366,alertas,POLICE,Santiago,"Hermanos Amunátegui",0,"",0,alert_alert-1854001507/86541d83-01d0-4838-89f8-24813ff375fc
369,alertas,HAZARD,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1853890536/c3b05573-a74b-496f-af57-9e2cac9ee7c4
371,alertas,POLICE,Providencia,"Av. Providencia",0,"",0,alert_alert-1854171548/d17da873-59d3-4811-a73e-25b54af95500
372,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-1854089624/56b537aa-341b-4e29-83af-90bbb8b7c31d
373,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854093995/a8775d5d-4607-4003-a7c7-aaa4808c9740
374,alertas,JAM,Santiago,"Plaza Ercilla",0,"",0,alert_alert-1854127863/ba06a373-267e-4a84-bc07-7df6081671a6
375,alertas,JAM,"","Autopista Costanera Norte",0,"",0,alert_alert-1854168069/9358a7b7-9ce5-4170-b46e-ec4e5eada904
376,alertas,JAM,Santiago,Carmen,0,"",0,alert_alert-1854186573/f4d20a16-e583-41cf-852f-55f293011e59
377,alertas,JAM,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-1854088722/45180b1f-5225-47ad-b333-7d8a046145fd
378,alertas,HAZARD,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854091452/b3469855-d835-4e5f-9c32-d01a598af49b
380,alertas,JAM,Providencia,"Av. Francisco Bilbao",0,"",0,alert_alert-1854064344/134f25b8-c4be-4467-88ca-c18af32cabf6
381,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-1854070261/95f44a3a-6be8-4332-9cdd-b9260cc01039
382,alertas,POLICE,Santiago,"Av. San Pablo",0,"",0,alert_alert-1854147890/f8b9a15c-f3cd-43e6-b896-521cab90269a
385,alertas,JAM,Santiago,"Marín",0,"",0,alert_alert-1854055747/c7e18fce-f5e0-44ce-ae25-e8eacdde5a17
388,alertas,JAM,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-1854058744/e99075e4-962a-4d55-b61a-1033d14ad595
391,atascos,NONE,"","Av. María Rozas Velásquez",0,"",0,jam_666787518
392,atascos,SMALL,"","Av. Cardenal José María Caro",0,"",0,jam_633018810
394,atascos,NONE,"",Lira,0,"",0,jam_670835188
395,atascos,NONE,"",Agustinas,0,"",0,jam_671759616
396,atascos,NONE,"","Nicasio Retamales",0,"",0,jam_671785882
397,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_670808170
398,atascos,NONE,"","Almirante Barroso",0,"",0,jam_671575194
400,atascos,NONE,"","Marín",0,"",0,jam_670397392
401,atascos,NONE,"","Nueva Rengifo",0,"",0,jam_671767084
402,atascos,NONE,"","General Amengual",0,"",0,jam_671384492
404,atascos,NONE,"","Lord Cochrane",0,"",0,jam_671364654
405,atascos,NONE,"","Arturo Prat",0,"",0,jam_671560108
406,atascos,NONE,"","Artemio Gutiérrez",0,"",0,jam_671583144
407,atascos,SMALL,"","Elipse del Parque O'Higgins",0,"",0,jam_671211438
408,atascos,NONE,"",Beauchef,0,"",0,jam_670992840
409,atascos,NONE,"","Federico Reich",0,"",0,jam_670040390
410,atascos,NONE,"","Ramón Carnicer",0,"",0,jam_670401218
411,atascos,NONE,"","Av. Independencia",0,"",0,jam_671027014
412,atascos,NONE,"","Compañía de Jesús",0,"",0,jam_670040368
413,atascos,NONE,"","Eleuterio Ramírez",0,"",0,jam_671230400
414,atascos,NONE,"","Nataniel Cox",0,"",0,jam_671524804
415,atascos,NONE,"","Santa Elena",0,"",0,jam_671770816
416,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_664356306
417,atascos,NONE,"","Concón",0,"",0,jam_667598340
418,atascos,NONE,"",Viel,0,"",0,jam_671180622
419,atascos,NONE,"","Morandé",0,"",0,jam_670620200
420,atascos,NONE,"","San Alberto Hurtado",0,"",0,jam_670063138
421,atascos,NONE,"","San Diego",0,"",0,jam_671766876
422,atascos,NONE,"",Edison,0,"",0,jam_671241562
423,atascos,NONE,"",Artesanos,0,"",0,jam_642000926
424,atascos,NONE,"","San Francisco",0,"",0,jam_671533402
425,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_668772926
426,atascos,NONE,"","San Francisco de Borja",0,"",0,jam_670854430
427,atascos,NONE,"","Av. Manuel Rodríguez Sur",0,"",0,jam_671766764
428,atascos,NONE,"",Libertad,0,"",0,jam_670463120
429,atascos,NONE,"","Autopista Central",0,"",0,jam_655486710
431,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_663732706
432,atascos,NONE,"","Nueva Imperial",0,"",0,jam_671740134
433,atascos,NONE,"","General Bustamante",0,"",0,jam_670040064
434,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_668471592
435,atascos,NONE,"","Pedro Aguirre Cerda lateral",0,"",0,jam_671199856
436,atascos,SMALL,"","Salida 18A",0,"",0,jam_633633462
437,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_660565932
438,atascos,SMALL,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_662355726
439,atascos,NONE,"",Catedral,0,"",0,jam_665340636
440,atascos,NONE,"","General Amengual",0,"",0,jam_671414396
441,atascos,NONE,"","Av. Matucana",0,"",0,jam_670082442
443,atascos,NONE,"","Bombero Patricio Canto Feliú",0,"",0,jam_671376504
444,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_652933908
445,atascos,NONE,"",Placer,0,"",0,jam_670409198
446,atascos,NONE,"",Carmen,0,"",0,jam_671939624
447,atascos,NONE,"","General Baquedano",0,"",0,jam_671904308
448,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_671962448
449,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_671924202
450,atascos,NONE,"","Eduardo Matte",0,"",0,jam_671916262
573,atascos,NONE,"","Sargento Aldea",0,"",0,jam_672088712
575,atascos,NONE,"",Cueto,0,"",0,jam_672146588
587,atascos,NONE,"",Agustinas,0,"",0,jam_672123580
605,atascos,NONE,"","Nataniel Cox",0,"",0,jam_672084816
606,atascos,NONE,"","El Roble",0,"",0,jam_672069102
613,atascos,NONE,"","Obispo Javier Vásquez",0,"",0,jam_672130786
621,atascos,NONE,"",Argomedo,0,"",0,jam_672138600
625,atascos,NONE,"",Jujuy,0,"",0,jam_672131062
631,alertas,HAZARD,Santiago,"Av. Ricardo Cumming",0,"",0,alert_alert-216928625/96930cbd-2ad3-4919-88e9-5842440e3565
635,alertas,HAZARD,"Estación Central",,0,"",0,alert_alert-214213505/638c3c5f-45b8-48cf-a3fe-bbaf06d43b84
637,alertas,HAZARD,Santiago,"Santa Isabel",0,"",0,alert_alert-115518949/1817378b-0e32-4cf0-8624-853af2136e17
638,alertas,ACCIDENT,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-217676843/cdec3a6c-6889-4ae6-89d4-67da1bf98b4d
641,alertas,CHIT_CHAT,Santiago,"Av. 10 de Julio Huamachuco",0,"",0,alert_alert-217656071/1a3185fd-e56b-4ab7-8828-032030fbce19
645,alertas,ROAD_CLOSED,"Quinta Normal",Mapocho,0,"",0,alert_alert-183459220/3cbcdd19-1ca7-4fcf-825a-c4a16e76956b
649,alertas,HAZARD,"Estación Central",Iquique,0,"",0,alert_alert-216459298/ae2ad91f-7396-42c6-855f-8c424d89cbf6
650,alertas,HAZARD,Santiago,"Erasmo Escala",0,"",0,alert_alert-216890166/b687cdf9-c68a-4df7-b8a9-a7ae3e24ccca
651,alertas,POLICE,Providencia,"General Bustamante",0,"",0,alert_alert-217716851/8064704b-bb30-4253-a750-b83f2fd4ae33
653,alertas,ROAD_CLOSED,"Quinta Normal",Mapocho,0,"",0,alert_alert-183380887/b26dfb52-d51b-4461-9f18-b21254cc1e68
658,alertas,ROAD_CLOSED,Providencia,"Arturo Burhle",0,"",0,alert_alert-13854189/bd330d2c-c7d3-467d-bd99-3ab4e122c900
662,alertas,HAZARD,"Estación Central",Arica,0,"",0,alert_alert-202556442/d1d1f07e-9ae9-4dd0-a772-00c9ab556180
664,alertas,HAZARD,"Lo Prado","Santa Zenobia",0,"",0,alert_alert-205877940/31f1657b-9d40-42f5-95ba-3b1356d5983d
668,alertas,ROAD_CLOSED,Providencia,"General Bustamante",0,"",0,alert_alert-36494032/958e2fd9-a7fa-4cff-a4ba-a3d175fd2ff0
676,alertas,ROAD_CLOSED,Providencia,"Ramón Carnicer",0,"",0,alert_alert-16020100/f3ce21ce-5a61-4ce7-8d94-a800c7ecf03d
678,alertas,ROAD_CLOSED,"Quinta Normal",Mapocho,0,"",0,alert_alert-183404960/7850eee1-9a8c-4a41-ad78-7c6d64b63f35
679,alertas,ROAD_CLOSED,Providencia,Merced,0,"",0,alert_alert-44779615/7c011a75-daee-4d69-8ec6-cdda0d703b96
680,alertas,POLICE,Santiago,"San Diego",0,"",0,alert_alert-217761160/febb3238-a226-464f-a367-62d0a63e6e45
681,alertas,HAZARD,Santiago,Viel,0,"",0,alert_alert-217516194/8f93442e-d18c-4c3a-a6aa-7b8efdafa956
682,alertas,HAZARD,"Estación Central","General Amengual",0,"",0,alert_alert-180032639/db03721f-2318-49d4-9b97-bcb21a32a992
683,alertas,HAZARD,"Lo Prado","Santa Zenobia",0,"",0,alert_alert-206015020/7d1450af-3e57-4976-81e2-5002395392e4
686,alertas,HAZARD,Santiago,"Erasmo Escala",0,"",0,alert_alert-216862242/cd4f7280-8b90-454b-a436-56605eefa87a
687,alertas,ROAD_CLOSED,Providencia,Merced,0,"",0,alert_alert-44691439/f12cf1a7-0f72-4250-8f01-fc437ccdb3fd
688,alertas,ROAD_CLOSED,"Quinta Normal",Mapocho,0,"",0,alert_alert-183478797/f31c960b-abb8-4ff8-9300-3e76b48bde94
690,atascos,NONE,"",Mapocho,0,"",0,jam_180659686
691,atascos,NONE,"","Ramón Carnicer",0,"",0,jam_49134382
692,atascos,NONE,"","Rafael Sotomayor",0,"",0,jam_759537312
693,atascos,NONE,"",Fresia,0,"",0,jam_759614222
694,atascos,NONE,"",Merced,0,"",0,jam_5354488
695,atascos,NONE,"","Arturo Burhle",0,"",0,jam_634372258
696,atascos,NONE,"",Merced,0,"",0,jam_1625154098
697,atascos,NONE,"","Santa Victoria",0,"",0,jam_759529418
698,atascos,NONE,"",Mapocho,0,"",0,jam_181719140
699,atascos,NONE,"","General Bustamante",0,"",0,jam_185829444
700,atascos,NONE,"","Sazié",0,"",0,jam_759575838
701,atascos,NONE,"","Cóndor",0,"",0,jam_759552638
702,atascos,NONE,"","Manuel Antonio Tocornal",0,"",0,jam_759441944
703,atascos,NONE,"",Mapocho,0,"",0,jam_181590156
704,atascos,NONE,"",Mapocho,0,"",0,jam_181609388
705,alertas,HAZARD,Recoleta,"Av. Perú",0,"",0,alert_alert-142076086/01c1e583-dcc7-4e77-a26e-a10679d46b80
706,alertas,HAZARD,Recoleta,"Tabaré",0,"",0,alert_alert-217231954/7c6bbee6-13ef-457b-bfeb-27cd80cb345c
707,alertas,HAZARD,"Estación Central","Obispo Manuel Umaña",0,"",0,alert_alert-203641774/6a287517-b8dc-44cd-90f8-4d41d9ae3db1
774,atascos,NONE,"","Tabaré",0,"",0,jam_759700736
780,atascos,NONE,"",Chacabuco,0,"",0,jam_759735632
788,atascos,NONE,"","Arturo Prat",0,"",0,jam_759749592
789,atascos,NONE,"","San Ignacio de Loyola",0,"",0,jam_759830668
790,atascos,NONE,"","Cóndor",0,"",0,jam_759838402
791,atascos,NONE,"","Hermanos Arellano",0,"",0,jam_759845376
792,atascos,NONE,"","Coronel Souper",0,"",0,jam_759949706
793,atascos,NONE,"","Santa Petronila",0,"",0,jam_759957422
794,atascos,NONE,"",Zenteno,0,"",0,jam_760054476
795,alertas,HAZARD,Independencia,"Av. Independencia",0,"",0,alert_alert-217949176/58b1f189-1275-4cda-9d43-c5c1f3cadf24
796,alertas,POLICE,Santiago,"Compañía de Jesús",0,"",0,alert_alert-217939894/d9e29902-6508-41b3-89e1-219bacdda2d0
797,atascos,NONE,"","San Ignacio de Loyola",0,"",0,jam_760295820
798,alertas,CHIT_CHAT,Independencia,"Av. Independencia",0,"",0,alert_alert-217926250/3fc0629e-17d8-4391-894b-72f29ea4b839
799,atascos,NONE,"","Santa Teresa",0,"",0,jam_760471906
800,atascos,NONE,"","El Belloto",0,"",0,jam_760464174
801,alertas,HAZARD,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-217974649/7eeed003-a41b-4572-a02a-b1cc6162d000
802,atascos,NONE,"",Andes,0,"",0,jam_760528830
803,atascos,NONE,"","La Coruña",0,"",0,jam_760540394
804,atascos,NONE,"",Lira,0,"",0,jam_760572798
805,atascos,NONE,"","Sazié",0,"",0,jam_760660472
806,atascos,NONE,"",Lira,0,"",0,jam_760812360
807,atascos,NONE,"","Piloto Pardo",0,"",0,jam_761128178
808,atascos,NONE,"","Obispo Manuel Umaña",0,"",0,jam_761239132
809,atascos,NONE,"","Av. Libertador Bernardo O'Higgins Lateral",0,"",0,jam_761368792
810,alertas,CHIT_CHAT,Santiago,"Tarapacá",0,"",0,alert_alert-218010323/331a19f7-25fc-48be-abf0-eec0aa8bcbeb
811,atascos,NONE,"",Libertad,0,"",0,jam_761528002
812,atascos,NONE,"","Santa Victoria",0,"",0,jam_761524680
813,atascos,NONE,"",Dardignac,0,"",0,jam_761535816
814,atascos,NONE,"","Huérfanos",0,"",0,jam_761596448
815,alertas,POLICE,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-218065340/6e13d290-92bd-4d56-ad45-4c5bb0ce3885
816,alertas,POLICE,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-218114592/18663c28-b00f-4cc6-bddb-c7ea15d5da7c
817,alertas,HAZARD,"","Autopista Costanera Norte",0,"",0,alert_alert-218133922/aebb6ce2-0607-40ae-bf4c-b53ff58415eb
818,atascos,NONE,"",Placilla,0,"",0,jam_762400276
819,atascos,NONE,"","Córdova y Figueroa",0,"",0,jam_762518828
820,alertas,POLICE,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-218228149/b516fb99-68c5-43f9-ab15-d967e9a86a2d
821,atascos,NONE,"","Roberto Espinoza",0,"",0,jam_762748466
822,alertas,POLICE,Santiago,"Joaquín Vicuña",0,"",0,alert_alert-218199133/9e97e2d3-dc2d-47f7-bd0b-729093d2582f
823,atascos,NONE,"","San Ignacio de Loyola",0,"",0,jam_762847526
824,atascos,NONE,"","Sazié",0,"",0,jam_763062868
825,atascos,NONE,"","Nueva Rengifo",0,"",0,jam_763140158
826,atascos,NONE,"",Victoria,0,"",0,jam_763147886
827,alertas,HAZARD,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-218308638/82e63803-9f83-4d9a-81ca-a54aca44979d
828,alertas,POLICE,Santiago,"Av. Cardenal José María Caro",0,"",0,alert_alert-218284733/f3b20f96-32b3-4483-bd93-32fb7ee35c60
829,alertas,POLICE,"Estación Central","Av. Ecuador",0,"",0,alert_alert-218205870/5fb8f695-ee33-4408-9c1b-3ff61aaac454
830,atascos,NONE,"","García Reyes",0,"",0,jam_763532624
831,atascos,NONE,"","García Reyes",0,"",0,jam_763667536
832,atascos,NONE,"",Santiaguillo,0,"",0,jam_763679036
833,alertas,HAZARD,Recoleta,"Antonia López de Bello",0,"",0,alert_alert-218167865/f91a4ee0-639e-4ae2-8a87-3b477e21daeb
834,atascos,NONE,"","García Reyes",0,"",0,jam_764073294
835,atascos,NONE,"","Nicasio Retamales",0,"",0,jam_764475358
836,atascos,NONE,"",Romero,0,"",0,jam_764438116
837,alertas,POLICE,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-218378431/315cefcb-1193-4302-ba95-f8755fb685b1
838,alertas,CHIT_CHAT,Santiago,"Lord Cochrane",0,"",0,alert_alert-218330643/dff6ee29-2cae-4439-9503-4ac2832a9647
839,atascos,NONE,"","Chiloé",0,"",0,jam_764538098
840,atascos,NONE,"",Miraflores,0,"",0,jam_764603592
841,atascos,NONE,"","Joaquín Díaz Garcés",0,"",0,jam_764553550
842,atascos,NONE,"","García Reyes",0,"",0,jam_764596012
843,atascos,NONE,"",Vergara,0,"",0,jam_764701018
844,atascos,NONE,"","Club Hípico",0,"",0,jam_764813946
845,atascos,NONE,"",Zenteno,0,"",0,jam_764817920
846,atascos,NONE,"","Chiloé",0,"",0,jam_764961316
847,atascos,NONE,"","Conde del Maule",0,"",0,jam_765346742
848,atascos,NONE,"","Arturo Prat",0,"",0,jam_765358218
849,alertas,POLICE,Santiago,"Av. Santa Rosa",0,"",0,alert_alert-218449894/4e2cb2f6-4825-4521-b547-5b9361a90216
